,game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_black_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
372,8325376c-a221-41dd-92b1-8c1b511647d2,51,26,"Blackburne, Joseph",Qxg6,f5g6,f5,g6,Q,White,r1b4k/ppppr3/5NQp/8/8/2P5/P3qbPP/2R2R1K,0,0,0,0,0,0,9,11,4,5,1,1,0,2,1,0,2,2,9,13,3,3,1,0,0,2,0,0,10,3,1,0,0,12,0,0,0,2,0,0,0,1,5,3,0,12,0,0,0,1,9,8,"e4,e5"
373,8346b334-85eb-4ccf-b5d5-a45180003515,39,20,MacDonnell,Bb5,c4b5,c4,b5,B,White,r1bkr3/ppp2Q1p/3p4/1B1Nb3/3q4/3P4/PPP3PP/4R2K,0,0,0,0,0,0,11,11,6,5,1,1,1,2,1,0,1,2,9,13,2,5,1,0,2,0,1,0,5,5,1,0,6,0,9,0,0,0,0,1,1,1,4,4,0,0,0,9,3,1,4,13,"e4,e5"
374,83810161-c4c7-4d7c-8008-fa4945251455,120,60,"Hosmer, Henry",Rxh1,e1h1,e1,h1,R,Black,8/p2K2k1/6p1/2P5/8/8/P7/7r,0,0,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,1,32,37,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,5,0,0,0,0,1,1,0,"e4,e6"
375,83a99228-4935-4495-869e-5821871f9b2d,98,49,Hein,h5,h7h5,h7,h5,P,Black,8/8/6k1/2p3Pp/p1p2p1P/P1P2P2/7K/8,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0,0,34,34,0,1,3,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,3,2,0,0,0,"e4,e5"
376,83db455a-d334-4967-9b97-2600670bcd88,155,78,"Anderssen, Adolf",Nd7+,c5d7,c5,d7,N,White,rk1n4/3N3R/2p5/P7/3P4/4P3/4K3/8,1,0,0,0,0,0,6,4,3,1,0,0,0,0,1,1,1,1,30,28,0,1,1,1,1,0,2,0,0,0,1,1,1,0,8,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,8,"e4,e5"
377,83e2f06e-09d9-41c8-a805-a88e9f8e3627,93,47,"Zukertort, Johannes",e7,e6e7,e6,e7,P,White,3r4/2r1PB2/p1nk1P1Q/1p2p3/2p1P3/8/P5PP/7K,0,0,0,0,0,0,9,8,6,4,1,0,1,0,0,1,0,2,22,21,1,3,0,1,0,2,2,0,0,3,0,1,0,10,4,0,0,0,0,1,2,3,1,1,0,0,0,1,2,4,5,5,"e4,e5"
378,83eb4c5d-10a8-49f9-b6c3-995665e03871,53,27,"Blackburne, Joseph",Qb7,f3b7,f3,b7,Q,White,5r1r/pQ4Rp/1p1kpp2/4n3/q2p4/P1N5/1P5P/2K1N2B,0,0,0,0,0,0,9,11,3,6,1,1,1,0,2,1,1,2,11,13,3,2,2,0,0,0,2,0,6,2,4,0,0,0,14,0,0,0,0,2,1,4,2,2,0,0,0,10,3,3,2,10,"e4,b6"
379,83f4babc-231e-4527-b4fb-3b3a134189a9,112,56,"Neumann, Gustav",Nf6,d7f6,d7,f6,N,Black,8/8/4pn2/2k2q2/2p4K/6P1/P3Q3/8,0,0,0,0,0,0,4,5,2,2,1,1,0,0,0,1,0,0,25,28,0,2,1,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,9,4,0,0,"e4,e5"
380,843cddcd-435f-40c7-8328-e4049e32702e,71,36,"Anderssen, Adolf",Rf1,e1f1,e1,f1,R,White,1bq3k1/p3Q3/3P2rp/2p5/1P6/P6P/1B4P1/5RK1,0,0,0,0,0,0,9,7,5,3,1,1,1,1,0,0,1,1,19,17,2,2,2,1,0,1,1,0,5,4,2,1,0,1,9,0,0,0,0,0,1,2,1,3,0,0,0,0,1,6,1,12,"e4,e5"
381,84c60d94-d4cf-4a23-8c98-fbc389423ee2,43,22,"MacKenzie, George H",Qf4,g3f4,g3,f4,Q,White,2b1k3/p1p3pp/2p5/1p2P1Bq/4NQ2/3P4/PPP4p/5R1K,0,0,0,0,0,0,10,10,5,7,1,1,1,1,1,0,1,0,20,14,2,3,1,2,2,0,0,0,5,3,1,12,4,0,0,0,0,1,0,0,2,1,4,2,0,1,0,0,10,1,4,3,"e4,e5"
382,860199b6-58e8-4c69-a0a4-c00873f11f74,67,34,"Vitzthum von Eckstaedt, Conrad",g3,g2g3,g2,g3,P,White,6r1/4Q3/2pp2k1/ppb1pN2/4Pn2/1P1P2PP/PP5K/8,0,0,0,0,0,0,10,9,7,5,1,0,0,1,1,1,0,1,23,20,0,3,4,1,1,0,1,0,0,2,4,1,3,0,9,0,0,0,0,1,4,3,0,1,0,0,0,3,6,2,0,5,"e4,e5"
383,879dd834-d6f6-47ce-9424-b9444a43e3b5,117,59,"Paulsen, Louis",Be5+,g3e5,g3,e5,B,White,8/1r6/2p2k2/2P1BP1R/pp1P2pP/P2K4/1P6/8,1,0,0,0,0,0,9,6,6,4,0,0,1,0,0,0,1,1,30,25,0,1,2,2,4,0,0,0,0,1,1,2,10,0,0,0,0,0,0,3,0,2,1,0,0,0,0,3,0,1,5,0,"e4,e6"
384,879def29-f209-4c0a-85dc-41a6d82a3a72,70,35,Paris,hxg6,h7g6,h7,g6,P,Black,7k/1pp5/p2b2p1/8/3P4/2P2B1q/PP1B4/4R1K1,0,0,0,0,0,0,8,7,4,4,0,1,2,1,0,0,1,0,23,24,2,3,2,1,0,0,0,0,5,5,4,1,0,0,0,0,0,0,1,0,0,3,2,1,0,0,9,0,0,5,2,0,"e4,e5"
385,87a2a00e-a41c-464b-aca9-b8c8a1cf3a25,66,33,"Mocatta, A.",d2,d3d2,d3,d2,P,Black,1r4k1/b4pp1/7p/4P3/8/5R1P/P2p2PN/2r2N1K,0,0,0,0,0,0,8,8,4,4,0,0,0,1,2,0,1,2,22,24,2,3,2,0,1,0,0,0,3,5,6,0,1,0,0,0,1,1,0,0,0,1,3,2,5,1,0,0,0,1,5,5,"e4,e5"
386,880985ee-b204-495e-b025-7d31f8ad59ad,58,29,"Anderssen, Adolf",Rxb2+,f2b2,f2,b2,R,Black,6k1/6pp/3R4/8/p7/P1p4P/1r4P1/1K6,1,0,0,0,0,0,5,6,3,4,0,0,0,0,0,0,1,1,30,31,1,1,2,0,0,1,0,0,0,1,2,0,0,5,0,0,0,1,1,1,0,0,2,1,0,5,1,1,0,0,2,0,"e4,e5"
387,880c8d6d-8c8c-4565-aeb0-08c7d3de6b8b,124,62,"Anderssen, Adolf",Kxb3,b4b3,b4,b3,K,Black,8/6pb/p3K3/8/8/1k6/8/8,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,0,0,0,34,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,4,0,"e4,e5"
388,8857c257-f7e8-4445-9015-b074a9e45655,122,61,"Dufresne, Jean",Kh7,h8h7,h8,h7,K,Black,1R3K2/5P1k/8/7P/8/8/1p2r3/8,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,1,1,33,32,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,5,0,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,"e4,c5"
389,8898ab57-3082-46e5-8d0b-f57ad235db5c,41,21,"Blackburne, Joseph",Nh5,g3h5,g3,h5,N,White,3r1r2/1bp1np1k/p2p1p1p/1p2p2N/P3P1Q1/1BPPP2P/1P4P1/R5K1,0,0,0,0,0,0,13,13,8,8,1,0,1,1,1,1,1,2,15,11,2,2,5,3,1,0,0,0,5,2,7,11,3,0,0,0,0,0,0,0,2,4,5,2,0,0,0,0,2,4,8,10,"e4,e5"
390,889ada6f-0e05-40fc-85f7-2acf8eaa7db5,44,22,"Sorensen, S.",Rh8#,a8h8,a8,h8,R,Black,7r/ppNk4/3p2p1/6P1/6n1/3P4/PPP1n1P1/2R2R1K,1,1,0,0,1,0,10,8,6,4,0,0,0,0,1,2,2,1,24,20,3,4,1,0,1,0,1,0,10,4,1,0,1,0,3,0,0,1,0,1,0,2,3,1,0,3,0,3,0,2,2,5,"e4,e5"
391,88ea019a-7a03-4bec-8b1c-461efa73eaef,62,31,"Zukertort, Johannes",Bxh3,f5h3,f5,h3,B,Black,4r1k1/2p5/p4ppb/2Bp3r/1P1P1n2/1R3N1b/P1P2P1K/5Q2,0,0,0,0,0,0,10,11,5,5,1,0,1,2,1,1,1,2,15,14,1,4,2,2,1,0,0,0,9,3,8,2,3,0,0,0,0,0,1,1,2,4,1,2,0,0,3,3,6,6,1,5,"e4,e5"
392,89772ad7-2442-4e21-a952-884f670a46c9,51,26,"Schallopp, Emil",Rxe5,e1e5,e1,e5,R,White,r4r1k/p2qNp1p/1p3p1Q/n2pR3/8/5N2/P4PPP/2R3K1,0,0,0,0,0,0,10,11,4,6,1,1,0,0,2,1,2,2,11,10,2,4,1,0,1,1,1,0,5,4,3,0,5,9,3,0,0,0,0,0,2,2,4,3,0,0,0,0,4,2,12,10,"e4,e5"
393,89a22574-52d9-4060-85b7-6cd4e62c7b9b,132,66,"Judd, Max",Kd3,e4d3,e4,d3,K,Black,8/8/4b3/3p4/3P4/1KPk4/8/8,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,0,0,0,35,37,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,"d4,d5"
394,89d9fec6-39e4-4472-abf9-d0996c8b9836,108,54,"Anderssen, Adolf",Kc4,c5c4,c5,c4,K,Black,8/3n1Q2/3P1Pp1/1R1Pp2p/2k1P2P/6q1/2r3B1/6K1,0,0,0,0,0,0,9,7,5,3,1,1,1,0,0,1,1,1,19,17,1,1,0,2,2,2,1,0,0,3,0,2,6,2,9,0,0,1,1,1,2,1,1,0,0,5,9,0,2,1,3,0,"e4,c5"
395,8a171934-7828-4492-b0b7-e5e1bb08bd21,59,30,"Anderssen, Adolf",Qxe7,d6e7,d6,e7,Q,White,7k/3bQ2p/1p6/p1pp1P1p/2Pb4/8/PP4PP/7K,0,0,0,0,0,0,8,9,6,6,1,0,0,2,0,0,0,0,27,24,1,4,0,1,1,0,1,0,0,4,0,1,1,0,9,0,0,0,0,1,4,1,2,1,0,0,0,3,4,1,4,0,"e4,e6"
396,8ae22a63-cb8f-46d0-b5c1-902b350d1adb,50,25,Hamel,Nb4,a2b4,a2,b4,N,Black,r6k/p1pp2p1/1p5p/4B2B/1nqPb3/8/1P1Q1P1P/K5R1,0,0,0,0,0,0,9,11,4,6,1,1,2,1,0,1,1,1,13,15,2,4,0,1,2,0,0,0,5,12,0,1,6,0,0,0,0,0,0,3,0,2,4,2,0,0,0,15,0,2,4,5,"e4,b6"
397,8aeb9583-55b1-4218-ab97-1b09488497c4,192,96,"Steinitz, Wilhelm",Rb4,b1b4,b1,b4,R,Black,8/8/8/8/Nr1k2K1/8/8/8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,34,36,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,"d4,f5"
398,8b5803a4-7398-49ac-929b-0cb58b1c1513,62,31,De Vere,Qb1+,e4b1,e4,b1,Q,Black,4r1k1/ppp2ppp/8/5R2/3P4/8/PP6/1q1K1Q2,1,0,0,0,0,0,6,9,3,6,1,1,0,0,0,0,1,1,19,22,2,2,0,1,1,0,0,0,9,2,0,1,5,0,0,0,1,0,0,0,0,0,6,2,9,0,0,0,0,0,6,5,"e4,e6"
399,8c01c91f-468b-4e63-b743-19b0d53885c0,150,75,"MacKenzie, George H",Nh1,g3h1,g3,h1,N,Black,8/8/B6p/p3k1p1/3p1pP1/1P1K1P1P/8/3Nb2n,0,0,0,0,0,0,7,8,4,5,0,0,1,1,1,1,0,0,28,29,1,0,4,1,0,1,0,0,3,0,3,1,0,3,0,0,2,0,0,2,3,1,0,0,6,0,0,2,2,1,0,0,"d4,f5"
400,8c42963b-5eb3-4e0b-bfb5-fdd7f61284f9,98,49,"Neumann, Gustav",Rh1#,f1h1,f1,h1,R,Black,8/1kp1P3/1pp5/6p1/3P1p1p/5PnP/4RBPK/7r,1,1,0,0,1,0,8,9,5,6,0,0,1,0,0,1,1,1,25,26,0,4,2,1,0,0,1,0,0,9,2,1,0,0,1,0,1,0,1,2,1,2,2,0,5,0,3,2,1,2,1,0,"e4,e5"
401,8d15f531-9958-4cb2-9546-72290c5f25d3,69,35,"Steinitz, Wilhelm",Re5,e6e5,e6,e5,R,White,1rr4k/6pp/2P5/p1BQRn1q/8/6pP/P5B1/3R3K,0,0,0,0,0,0,9,9,3,4,1,1,2,0,0,1,2,2,13,11,2,2,1,0,3,1,0,0,5,4,1,0,17,1,0,0,0,0,1,0,3,0,2,3,0,0,1,0,13,0,2,10,"d4,f5"
402,8d3ee5fd-f99e-4e2b-8fb7-71e306698159,72,36,"Liebert, H.",Rh8,f8h8,f8,h8,R,Black,7r/p4pk1/2q3p1/6P1/pQPb4/5RP1/P5K1/4R3,0,0,0,0,0,0,8,8,4,4,1,1,0,1,0,0,2,1,18,16,1,2,2,2,1,0,0,0,5,1,6,10,1,0,0,0,0,0,0,2,0,2,3,1,0,0,0,4,0,10,2,5,"d4,Nf6"
403,8dcfe281-2184-49ef-b97d-62a8eb82eec6,50,25,"McKenzie, George",Qe5,g7e5,g7,e5,Q,Black,5r1k/1p5p/p1p5/2bpq3/6b1/1QN5/PPP3PP/4R2K,0,0,0,0,0,0,9,10,5,5,1,1,0,2,1,0,1,1,14,17,2,5,2,0,0,0,0,0,5,5,12,0,0,0,0,0,0,0,0,1,3,2,2,2,0,0,0,3,13,2,2,5,"e4,e5"
404,8de1ff71-4431-4512-81f5-fa28836ebe11,77,39,"Anderssen, Adolf",Ne7#,d5e7,d5,e7,N,White,4Rqk1/1b2Nn1p/p4Qp1/8/P1PN4/3P3P/1r4P1/6K1,1,1,0,0,1,0,10,8,5,3,1,1,0,1,2,1,1,1,16,14,1,1,2,3,0,1,1,1,0,1,2,5,0,9,3,5,0,1,0,0,0,2,3,2,0,5,0,0,0,2,7,9,"e4,e5"
405,8e529742-493f-4c50-91da-d6c216d2d8e2,71,36,"Blackburne, Joseph",f7,f6f7,f6,f7,P,White,6r1/ppp2Ppk/3pN1N1/8/4P3/2B3K1/P5P1/7r,0,0,0,0,0,0,8,8,4,5,0,0,1,0,2,0,0,2,24,26,0,2,2,1,0,2,1,0,0,2,3,1,0,6,1,0,1,0,0,0,0,1,5,1,5,0,0,0,0,1,4,5,"e4,e5"
406,8e875e44-5fc3-4116-a70e-300b41a60715,97,49,"Hosmer, Henry",Kxd2,c2d2,c2,d2,K,White,8/8/p7/P1p3pB/2P2k2/7P/3K1b2/8,0,0,0,0,0,0,5,5,3,3,0,0,1,1,0,0,0,0,33,33,0,1,1,1,2,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,2,1,0,0,0,3,0,0,2,1,0,0,"e4,e5"
407,8ea51c80-d088-4f49-bbc6-d7340f76e73f,53,27,"Steinitz, Wilhelm",Qg5,d2g5,d2,g5,Q,White,4r1k1/pp4pp/n1p1b2P/6Q1/8/2NP2P1/1PP5/2K5,0,0,0,0,0,0,8,9,5,5,1,0,0,1,1,1,0,1,23,22,1,2,3,0,1,1,0,0,0,2,5,0,9,1,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,7,4,5,"e4,e5"
408,8ec05ecd-9bcd-46f7-8552-916b6d462d80,80,40,"Anderssen, Adolf",Rd1+,d3d1,d3,d1,R,Black,8/6kp/2pq1p2/p1R1n1p1/Pp2P3/1BP4P/1P3QP1/3r1K2,1,0,0,0,0,0,10,10,6,6,1,1,1,0,0,1,1,1,16,16,1,3,3,2,1,0,0,0,0,11,5,2,5,0,0,0,1,0,0,1,3,3,2,0,5,0,0,1,5,11,1,0,"e4,e5"
409,8f911818-0c9a-4529-9b93-1e9b9b147ab9,37,19,"MacKenzie, George H",Qe4,c4e4,c4,e4,Q,White,r1b3qk/3p1rpp/pp1B1b2/8/4Q3/1PN5/1PP2PPP/4RRK1,0,0,0,0,0,0,12,11,6,5,1,1,1,2,1,0,2,2,9,8,3,5,2,1,0,1,0,0,10,5,4,9,0,3,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,5,8,17,"e4,e5"
410,8fdd15ed-a384-4fc4-8a1b-e599684e1580,70,35,"Messemaker, Christiaan",Qd3,d7d3,d7,d3,Q,Black,8/pp4pk/1b5p/1P3p2/PQ3P2/2Nq3P/2b3PK/4B3,0,0,0,0,0,0,9,9,5,5,1,1,1,2,1,0,0,0,19,19,1,2,2,3,1,0,0,0,3,1,4,11,1,0,0,0,0,1,1,0,1,2,4,0,0,3,9,0,1,4,3,0,"e4,e5"
411,8fe3ebff-003d-4419-b4c0-dccd165cd5e3,65,33,"Blackburne, Joseph",Qg7#,h6g7,h6,g7,Q,White,4r1k1/5pQ1/pp3Pp1/2pbr3/3p4/2P5/P5PP/2B3K1,1,1,0,0,1,0,8,10,5,6,1,0,1,1,0,0,0,2,20,22,2,3,1,0,0,1,1,0,3,3,1,0,0,1,9,0,0,0,0,1,3,3,1,2,0,0,0,1,9,3,1,5,"e4,e5"
412,90842848-d77f-464c-9c89-ff6f0a4e5f19,79,40,Goring,Kf3,e3f3,e3,f3,K,White,8/4k3/4P3/8/7p/2P2Kp1/1P5P/8,0,0,0,0,0,0,5,3,4,2,0,0,0,0,0,0,0,0,37,35,0,2,2,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,"e4,e5"
413,90f44352-0479-43ff-ab53-3db9abcba131,51,26,"Steinitz, Wilhelm",Rg8+,g6g8,g6,g8,R,White,r1br1kR1/pp5p/3ppB2/4P2Q/3q4/4R3/P1P3PP/6K1,1,0,0,0,0,0,10,10,5,5,1,1,1,1,0,0,2,2,12,12,1,4,1,0,2,1,0,1,0,4,5,0,10,3,0,5,0,0,0,1,0,2,3,4,0,0,0,9,0,2,3,13,"e4,c5"
414,911dde92-a138-45bc-851b-81474e4ed694,34,17,"De Vere, Cecil V",Nd5,f6d5,f6,d5,N,Black,5rk1/pQ3ppp/4p3/3n4/2qn4/8/P1PK1PPP/1RB4R,0,0,0,0,0,0,10,10,5,5,1,1,1,0,0,2,2,1,14,12,3,6,0,0,0,0,1,0,13,5,0,0,0,0,9,0,0,0,0,2,1,1,4,2,0,0,0,12,3,1,4,5,"e4,e6"
415,91396425-6b1c-432e-8139-919b94ac70d8,41,21,"De Vere, Cecil V",Qe5,g3e5,g3,e5,Q,White,r1b2k1r/3pR2p/p2P1np1/2p1Q3/p7/2P5/P2q1PPP/5RK1,0,0,0,0,0,0,10,12,6,6,1,1,0,1,0,1,2,2,8,14,2,4,1,0,1,1,1,0,5,4,1,0,9,1,5,0,0,1,0,1,1,3,2,4,0,9,0,1,1,5,2,13,"e4,e5"
416,91975d5a-a93e-4d3e-a621-64fbff332b9c,45,23,NN,Nh6,f5h6,f5,h6,N,White,r4nqk/1pb2rpp/p2p1p1N/n1pP4/4P3/3B1P1R/PB1Q1P1P/6RK,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,2,5,3,1,1,1,0,0,5,15,9,1,1,3,0,0,0,0,0,0,2,3,5,4,0,0,0,0,4,3,11,17,"e4,e5"
417,91b1b4e2-cd00-40a7-9852-5c70f03d8a46,116,58,"Zukertort, Johannes",Bd5,g8d5,g8,d5,B,Black,8/8/P7/3b3p/5Kp1/6P1/4k3/8,0,0,0,0,0,0,3,4,2,2,0,0,0,1,0,0,0,0,34,37,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,4,0,0,0,"e4,e5"
418,92d2d88d-8355-4a96-9aec-f5cbe31c2876,62,31,"Robertson, James",Ne4+,g5e4,g5,e4,N,Black,2r3k1/3b3p/Qp2p3/3pPp2/3PnP2/B5q1/PP1K4/R6R,1,0,0,0,0,0,10,10,5,5,1,1,1,1,0,1,2,1,14,12,2,3,1,2,1,1,0,0,10,2,3,2,1,9,0,0,0,0,1,1,2,2,2,2,0,0,9,3,2,2,4,5,"e4,c5"
419,92fedfe3-a186-492b-849f-631727780c26,56,28,"Lange, Max",Bxd5,e6d5,e6,d5,B,Black,1q4k1/2p2ppp/5b2/3b4/4B3/2P2N2/2Q3PP/r1B4K,0,0,0,0,0,0,8,9,3,4,1,1,2,2,1,0,0,1,15,18,2,3,2,1,0,0,0,0,3,11,4,3,0,0,0,0,1,0,0,0,1,1,4,2,5,0,0,0,3,3,4,9,"e4,e5"
420,930286f4-bdaa-466d-aa20-5fbbb6fb9c19,56,28,"Hosmer, Henry",Qh5+,g6h5,g6,h5,Q,Black,2r3k1/Qpbn2pp/2p5/5PPq/1P2p3/P1Nb4/1B4P1/R6K,1,0,0,0,0,0,10,11,5,5,1,1,1,2,1,1,1,1,11,14,2,2,2,1,2,0,1,0,5,4,4,1,2,0,9,0,0,0,1,1,1,1,5,2,0,0,3,1,9,1,9,5,"e4,e5"
421,930d80f2-ab18-4638-956c-42a4b3bb92b7,60,30,"Ranken, Charles E",Bxg1,c5g1,c5,g1,B,Black,6k1/1pp3pp/p2p3P/4p3/4P3/1P6/2P5/3K2b1,0,0,0,0,0,0,5,9,4,7,0,0,0,1,0,0,0,0,29,35,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,2,4,1,3,0,0,0,1,2,4,0,"e4,e5"
422,93247106-83ca-4d6f-a4e6-e6ba95028271,74,37,"Steinitz, Wilhelm",Be6,f7e6,f7,e6,B,Black,1k3r2/1p4R1/p2bbr2/3pp2p/3q3P/P1NP1P2/BP2Q3/K1R5,0,0,0,0,0,0,11,11,5,5,1,1,1,2,1,0,2,2,9,9,2,3,4,1,0,0,1,0,5,13,6,1,0,0,5,0,0,0,0,1,3,4,1,2,0,0,0,9,3,12,1,5,"e4,e5"
423,939018c6-95ce-472c-b890-8fe4b17b63fd,67,34,"Steinitz, Wilhelm",Bxd5,b3d5,b3,d5,B,White,7k/1R6/2r3pp/P2B4/4n3/6P1/2P2P1P/6K1,0,0,0,0,0,0,8,5,5,2,0,0,1,0,0,1,1,1,29,26,1,3,1,0,2,0,1,0,0,3,1,0,4,0,5,0,0,0,0,1,0,3,0,1,0,0,0,3,0,7,0,0,"e4,e5"
424,940e4ec9-8cf3-4063-b980-b76882379b51,52,26,"Zukertort, Johannes",Re1#,g1e1,g1,e1,R,Black,1k6/ppp2p1p/5Q2/6pN/2P5/4Kn2/PP1r3P/3br3,1,1,0,0,1,0,7,11,4,6,1,0,0,1,1,1,0,2,17,23,0,3,1,1,1,1,0,0,0,3,0,1,3,9,0,0,2,1,1,0,1,0,5,1,8,5,3,0,1,0,5,0,"e4,e5"
425,9443ec77-1ae4-44dd-8bb3-39d92ff5365a,72,36,"Paulsen, Wilfried",Qxc2+,d1c2,d1,c2,Q,Black,7k/pp4pp/5n2/3ppNQ1/1P6/3P2P1/2q3K1/8,1,0,0,0,0,0,6,9,3,6,1,1,0,0,1,1,0,0,21,24,0,1,2,1,2,0,0,0,0,0,2,1,12,0,0,0,0,1,0,0,2,1,4,1,0,9,0,0,2,3,4,0,"e4,e5"
426,95130efb-fc3b-4140-8965-9057833bf9d6,108,54,"Zukertort, Johannes",Qc4,a4c4,a4,c4,Q,Black,8/6p1/p5k1/7p/2qp4/P2R3P/5RPK/8,0,0,0,0,0,0,6,6,3,4,0,1,0,0,0,0,2,0,26,26,0,3,3,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,10,1,1,1,0,"e4,e5"
427,95227db3-eae5-47d1-8f2d-97c161b5a6f5,81,41,"Anderssen, Adolf",Bg7+,d4g7,d4,g7,B,White,8/1pR3B1/2b3rk/6Rp/5p1P/8/8/5K2,1,0,0,0,0,0,5,6,1,3,0,0,1,1,0,0,2,1,28,25,1,0,0,1,1,0,2,0,0,0,0,1,5,0,8,0,0,0,0,1,1,3,1,0,0,0,0,1,1,8,1,0,"e4,e5"
428,9525eccf-1557-4334-b198-ea48104a6385,68,34,"MacKenzie, George H",Bh4+,g5h4,g5,h4,B,Black,8/3k3p/1p6/2p5/2P3pb/P1N2pK1/1P5P/8,1,0,0,0,0,0,6,7,4,5,0,0,0,1,1,0,0,0,31,32,0,2,3,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,4,1,1,1,0,"a3,e5"
429,9550ed5c-5e13-479b-8a3b-0c9bd1c39be3,69,35,"Kolisch, Ignac",e6,e5e6,e5,e6,P,White,4r1k1/1p3Rp1/p3P2p/2p2B2/7P/3Pp3/1PP3P1/6K1,0,0,0,0,0,0,9,8,6,6,0,0,1,0,0,0,1,1,28,25,1,3,1,1,1,1,1,0,0,3,1,1,3,1,5,0,0,0,1,0,1,2,2,2,0,0,1,0,1,2,2,5,"e4,c5"
430,9596c94a-ebbe-4e01-aeef-a9f08ae6248b,41,21,"Bergh, Severin",Qxe8+,g6e8,g6,e8,Q,White,r1b1Q2k/ppp3r1/3p3N/n7/3PP3/2N5/PPP3PP/5RK1,1,0,0,0,0,0,12,9,7,4,1,0,0,1,2,1,1,2,19,12,2,5,1,2,0,1,0,1,5,5,3,2,0,3,0,9,0,0,0,0,1,1,4,3,0,0,0,0,3,1,8,8,"e4,e5"
431,95ac76f1-d91b-479a-ab33-1de00a88eca2,59,30,"Steinitz, Wilhelm",Re1+,d1e1,d1,e1,R,White,4k1r1/1rp2pQp/1p3n2/3p1N2/8/8/PP3PPP/4R1K1,1,0,0,0,0,0,9,9,5,5,1,0,0,0,1,1,1,2,21,17,2,5,0,0,1,0,1,0,5,5,0,0,3,0,9,0,0,0,0,0,1,2,4,2,0,0,0,0,1,4,8,5,"e4,d5"
432,9630fcfb-3261-4fca-a4a7-a9e1bc415f95,94,47,Hiber,Qa8#,a2a8,a2,a8,Q,Black,q2k4/2p5/1pK5/1P2Q3/4P3/2P5/7P/8,1,1,0,0,1,0,6,4,4,2,1,1,0,0,0,0,0,0,28,26,0,1,1,1,2,1,0,0,0,1,1,1,10,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,9,"e4,e5"
433,967e6a59-65a0-4d60-931f-440828404115,79,40,"Steinitz, Wilhelm",Rg8#,g1g8,g1,g8,R,White,2r1k1R1/5p1p/3Q4/p7/P7/1P3p1q/1K1Rb2P/8,1,1,0,0,1,0,7,8,3,4,1,1,0,1,0,0,2,1,18,17,0,3,1,1,0,1,0,1,0,6,1,1,0,9,0,5,0,1,2,0,1,0,2,2,0,3,10,0,1,0,2,5,"e4,e5"
